Kodas,EAN,Likutis
5909717,5010415335821,mała ilość
5908808,5010415466297,mała ilość
5909363,5010415467188,mała ilość
5910583,5010415471871,brak
5910580,5010415471888,brak
5910581,5010415471895,brak
5908810,5010415478245,mała ilość
5908813,5010415478252,mała ilość
5908804,5010415478276,brak
5913206,5010415478283,brak
5913205,5010415478290,brak
5908815,5010415478603,średnia ilość
5908816,5010415478658,mała ilość
5910578,5010415478719,duża ilość
5909234,5055531059848,brak
5909235,5010415914903,brak
5908802,5010415916464,brak
5908801,5010415916471,mała ilość
5909232,5010415916488,brak
5909233,5010415916495,mała ilość
5912616,5010415350145,brak
5912617,5010415433602,mała ilość
5909718,5010415510013,brak
5909719,5010415510020,brak
5909720,5010415510037,brak
5908792,5010415510068,średnia ilość
5908793,5010415510075,duża ilość
5914464,5010415510051,mała ilość
5909855,,brak
5911059,6972633374770,mała ilość
5911044,,mała ilość
5914205,6976831554828,mała ilość
782946,5905127000337,mała ilość
776566,5905127000344,mała ilość
20539,5905127003000,duża ilość
778222,5905127010060,duża ilość
5343,5905127010909,duża ilość
778223,5905127011005,duża ilość
781880,5905127011456,średnia ilość
781877,5905127011913,mała ilość
5905150,5905127011920,mała ilość
5905149,,mała ilość
789255,,mała ilość
17088,5905127020106,duża ilość
4449,5905127020120,duża ilość
4448,5905127020175,średnia ilość
4451,5905127020229,średnia ilość
762501,5905127020335,średnia ilość
17070,5905127020366,duża ilość
14794,5905127020403,średnia ilość
12350,5905127020557,duża ilość
786522,5905127022209,mała ilość
777720,5905127040159,duża ilość
769903,5905127040258,mała ilość
785526,,mała ilość
781883,5905127090901,mała ilość
775395,590510090191,duża ilość
781884,5905127090215,średnia ilość
781885,5905127090673,duża ilość
763094,5905127101256,duża ilość
763341,5905127101263,duża ilość
761974,,średnia ilość
762500,5905127210040,duża ilość
762499,,duża ilość
4181,,duża ilość
9980,5905127210019,duża ilość
1589,5905127210026,średnia ilość
16922,5905127210033,duża ilość
779475,5905127210637,mała ilość
768277,5905127210736,mała ilość
763829,5905127210057,duża ilość
16422,5905127210064,duża ilość
11910,5905127210088,mała ilość
8221,5905127210323,duża ilość
764331,5905127210354,duża ilość
781886,5905127210378,mała ilość
763095,5905127210408,mała ilość
763568,5905127210477,mała ilość
764174,5905127210491,średnia ilość
781887,5905127210743,duża ilość
769091,5905127210750,brak
768276,5905127210644,duża ilość
771574,5905127210873,średnia ilość
5907492,5905121234219,średnia ilość
5907503,5905124342560,duża ilość
781876,5905127343090,mała ilość
781881,5905127343106,duża ilość
781879,5905127345353,duża ilość
781878,5905127345766,duża ilość
5907491,5905125437685,duża ilość
5907493,5905124563422,mała ilość
790290,5905127210712,brak
781994,5905127766110,duża ilość
17062,5905127801057,średnia ilość
789598,5905127901108,duża ilość
773718,5905127991239,mała ilość
5908230,,duża ilość
10340,5905127150360,duża ilość
22940,5905127150278,duża ilość
783720,5900511002393,średnia ilość
781514,5900511009880,mała ilość
787392,5900511017533,mała ilość
781521,,mała ilość
783729,5900511018936,średnia ilość
783731,5900511018950,średnia ilość
783737,5900511019025,mała ilość
783738,5900511019049,średnia ilość
783739,5900511019056,mała ilość
785924,5900511019070,mała ilość
783743,5900511019117,średnia ilość
783744,5900511019124,mała ilość
783746,5900511019209,średnia ilość
783748,5900511019223,mała ilość
783762,5900511019575,mała ilość
783763,5900511019582,duża ilość
783767,5900511020380,średnia ilość
783773,5900511020564,średnia ilość
783775,5900511020601,mała ilość
783776,5900511020625,mała ilość
783777,5900511020632,mała ilość
787345,5900511020663,średnia ilość
781529,5900511020687,średnia ilość
783781,5900511020700,mała ilość
783785,5900511020809,mała ilość
785931,5900511021219,duża ilość
783788,5900511021226,średnia ilość
788464,5900511022568,mała ilość
787522,5900511022629,duża ilość
788465,5900511022636,średnia ilość
788549,5900511022643,średnia ilość
788896,5900511022650,mała ilość
788897,5900511022667,mała ilość
788550,5900511022674,średnia ilość
788551,5900511022681,średnia ilość
788900,5900511022735,mała ilość
790222,5900511022773,mała ilość
790071,,mała ilość
787521,5900511022827,średnia ilość
790073,5900511022896,mała ilość
789231,5900511022988,mała ilość
790075,,mała ilość
787394,5900511023015,duża ilość
5905509,5900511023046,mała ilość
790078,5900511023374,mała ilość
790225,5900511023398,średnia ilość
790226,5900511023404,średnia ilość
790087,5900511023428,mała ilość
790088,5900511023435,mała ilość
790090,5900511023459,średnia ilość
5905510,5900511023893,mała ilość
5903831,5900511024180,mała ilość
5903561,5900511024197,średnia ilość
5906768,5900511024340,mała ilość
5906769,5900511024357,mała ilość
5905511,5900511024371,mała ilość
5910180,5900511024388,mała ilość
5905512,5900511024425,mała ilość
5903833,5900511024432,mała ilość
5905703,5900511025125,mała ilość
5910181,5900511025149,mała ilość
5906771,5900511025156,średnia ilość
5908989,5900511025484,mała ilość
5910182,5900511025774,mała ilość
5908990,5900511025798,mała ilość
5910184,5900511025811,średnia ilość
5908991,5900511025903,mała ilość
5908992,5900511025927,średnia ilość
5908993,5900511025934,mała ilość
5908994,5900511025941,średnia ilość
5910186,5900511025958,brak
5910187,5900511026009,mała ilość
5911000,5900511026016,mała ilość
5910608,5900511026528,średnia ilość
5911001,5900511026566,mała ilość
5914181,5900511026573,mała ilość
5910280,5900511026870,średnia ilość
5910188,5900511026887,średnia ilość
5910189,5900511026894,średnia ilość
5910248,5900511026900,mała ilość
5910249,5900511026917,średnia ilość
5911002,5900511026955,brak
5911003,5900511026962,średnia ilość
5910251,5900511026986,średnia ilość
5913978,5900511027341,duża ilość
5912063,5900511027372,średnia ilość
5911531,5900511027983,mała ilość
5911921,5900511027990,mała ilość
5911532,5900511028003,duża ilość
5912237,5900511028027,brak
5914388,5900511028034,średnia ilość
5912277,5900511028065,mała ilość
5912278,5900511028072,mała ilość
5914389,5900511028102,mała ilość
5912239,5900511028119,mała ilość
5914390,5900511028126,średnia ilość
5912014,5900511028140,duża ilość
5914146,5900511028157,średnia ilość
5913980,5900511028164,mała ilość
5914182,5900511028225,średnia ilość
5913981,5900511028270,mała ilość
5914183,5900511028980,mała ilość
5914392,5900511029109,mała ilość
5914032,5900511029123,mała ilość
5910281,5900511108828,mała ilość
5905518,590051111101,mała ilość
783833,5900511132359,mała ilość
5909488,5900511133042,duża ilość
5911141,5900511133059,duża ilość
5911341,5900511133103,mała ilość
5910609,5900511133165,średnia ilość
5912240,5900511133264,średnia ilość
5912241,5900511133271,mała ilość
5912242,5900511133288,mała ilość
5912243,5900511133295,mała ilość
5912427,5900511133325,duża ilość
5912244,5900511133332,średnia ilość
5911463,5900511133349,średnia ilość
5912245,5900511133363,średnia ilość
5911922,5900511133424,mała ilość
5912246,5900511133486,mała ilość
783848,5900511142891,mała ilość
783860,5900511143195,duża ilość
5906782,5900511143218,mała ilość
783862,5900511143256,mała ilość
787894,5900511143454,średnia ilość
789739,5900511143478,średnia ilość
788469,5900511143485,mała ilość
5904573,5900511143539,mała ilość
5906772,5900511143577,duża ilość
5906773,5900511143607,mała ilość
5906854,5900511143638,mała ilość
5911142,5900511143652,brak
5910610,5900511143713,średnia ilość
5911143,5900511143744,średnia ilość
5914244,5900511143751,mała ilość
5905542,5900511148190,mała ilość
783869,5900511153606,średnia ilość
783871,5900511153682,mała ilość
781539,5900511153743,duża ilość
789742,5900511154115,mała ilość
5903834,5900511154122,średnia ilość
5912247,5900511154139,mała ilość
5903838,5900511154184,mała ilość
5911004,5900511154238,mała ilość
5912248,5900511154252,duża ilość
5914697,5900511154290,średnia ilość
5914034,5900511154313,duża ilość
5913984,5900511154320,średnia ilość
5913986,5900511154337,duża ilość
781547,5900511163681,brak
783892,5900511163872,duża ilość
789747,5900511164138,średnia ilość
787032,5900511164220,duża ilość
789754,5900511164312,duża ilość
5905544,5900511164541,duża ilość
5904576,5900511164572,mała ilość
5914245,5900511164596,mała ilość
5905715,5900511164602,mała ilość
5904578,5900511164640,duża ilość
5910255,5900511164701,średnia ilość
5906774,5900511164718,duża ilość
5909487,5900511164732,średnia ilość
5910256,5900511164749,duża ilość
5911206,5900511164770,duża ilość
5910257,5900511164787,duża ilość
5911207,5900511164817,brak
5914153,5900511164831,duża ilość
5911342,5900511164862,duża ilość
5912249,5900511164879,duża ilość
5912279,5900511164893,duża ilość
5912280,5900511164909,mała ilość
5912250,5900511164916,mała ilość
5914696,5900511164923,duża ilość
5912251,5900511164930,duża ilość
5912281,5900511164947,brak
5912252,5900511164954,duża ilość
5912282,5900511164978,duża ilość
5913989,5900511165159,duża ilość
5914154,5900511165173,duża ilość
5914155,5900511165180,duża ilość
5914156,5900511165197,duża ilość
5914147,5900511165203,duża ilość
5911923,5900511165210,duża ilość
5913990,5900511165234,brak
5912253,5900511165241,średnia ilość
5913992,5900511165364,średnia ilość
5913993,5900511165371,duża ilość
5913999,5900511165388,duża ilość
5914246,5900511165609,mała ilość
5914157,5900511165616,duża ilość
5914158,5900511165623,duża ilość
5914159,5900511165630,duża ilość
5914160,5900511165647,duża ilość
5914247,5900511165654,mała ilość
783909,5900511173260,średnia ilość
783913,5900511173338,duża ilość
783916,5900511173451,średnia ilość
783921,5900511173574,mała ilość
783924,5900511173611,duża ilość
787901,5900511173727,duża ilość
5903840,5900511173734,średnia ilość
5903842,5900511173741,duża ilość
789760,5900511173772,duża ilość
5905546,5900511173796,duża ilość
5914248,5900511173833,duża ilość
5906775,5900511173840,średnia ilość
5905721,5900511173864,mała ilość
5905722,5900511173871,mała ilość
5905723,5900511173895,średnia ilość
5909486,5900511173925,duża ilość
5908177,5900511173932,duża ilość
5910258,5900511173949,duża ilość
5910259,5900511173956,duża ilość
5911005,5900511173970,duża ilość
5910260,5900511173987,duża ilość
5911390,5900511174007,duża ilość
5912283,5900511174038,brak
5914036,5900511174045,duża ilość
5914758,5900511174052,duża ilość
5914759,5900511174069,duża ilość
5914161,5900511174076,duża ilość
5914001,5900511174083,duża ilość
5914003,5900511174120,mała ilość
5914004,5900511174151,duża ilość
789761,5900511182781,średnia ilość
787902,5900511182859,mała ilość
789764,5900511182866,duża ilość
789765,5900511182873,duża ilość
5903843,5900511182897,duża ilość
5906858,5900511182958,średnia ilość
5905549,5900511182972,duża ilość
5905724,5900511182989,mała ilość
5906776,5900511183009,mała ilość
5904579,5900511183016,duża ilość
5909485,5900511183023,duża ilość
5910262,5900511183030,duża ilość
5909484,5900511183054,duża ilość
5910263,5900511183061,średnia ilość
5910282,5900511183078,duża ilość
5910283,5900511183085,duża ilość
5910284,5900511183092,duża ilość
5910265,5900511183108,duża ilość
5911006,5900511183122,mała ilość
5911007,5900511183139,duża ilość
5914162,5900511183177,duża ilość
5912254,5900511183191,średnia ilość
5914164,5900511183221,duża ilość
5914008,5900511183238,duża ilość
5912255,5900511183252,duża ilość
5914011,5900511183344,duża ilość
5906862,5900511201864,mała ilość
5906993,5900511201871,mała ilość
5906994,5900511201888,mała ilość
5906996,5900511201918,mała ilość
5906997,5900511201932,mała ilość
5906863,5900511201994,średnia ilość
5906864,5900511202014,mała ilość
783940,5900511230024,mała ilość
790810,5900511230130,mała ilość
5905550,5900511230192,średnia ilość
5904582,5900511313420,duża ilość
5904583,5900511313437,średnia ilość
787039,5900511313642,mała ilość
787041,5900511313932,duża ilość
5904584,5900511314151,duża ilość
5914165,5900511343489,średnia ilość
783964,5900511343588,średnia ilość
783967,5900511343700,mała ilość
789778,5900511343830,średnia ilość
787020,5900511343953,duża ilość
5911391,5900511344325,średnia ilość
5911392,5900511344332,duża ilość
5911393,5900511344349,średnia ilość
5911394,5900511344356,brak
5911395,5900511344363,mała ilość
5911396,5900511344370,duża ilość
5911397,5900511344387,duża ilość
5911369,5900511344394,duża ilość
5911370,5900511344400,duża ilość
5911371,5900511344417,mała ilość
5911372,5900511344424,mała ilość
5911373,5900511344431,mała ilość
5911398,590051134448,duża ilość
5911374,5900511344462,średnia ilość
5914015,5900511344479,brak
789785,5900511346091,brak
790814,5900511346145,mała ilość
5903848,5900511346190,duża ilość
5904585,5900511346206,duża ilość
5905727,5900511346220,mała ilość
5905728,5900511346237,mała ilość
5914184,5900511346329,średnia ilość
5910266,5900511346473,mała ilość
5910268,5900511346497,mała ilość
5910285,5900511346510,duża ilość
5911020,5900511346527,średnia ilość
5911204,5900511346534,brak
5910269,5900511346541,średnia ilość
5911205,5900511346565,brak
5911021,5900511346572,mała ilość
5914166,5900511346589,średnia ilość
5914167,5900511346640,duża ilość
5914168,5900511346664,duża ilość
5914169,5900511346695,średnia ilość
5914170,5900511346725,mała ilość
783973,5900511348378,duża ilość
783979,5900511348507,duża ilość
783981,5900511348538,duża ilość
5903849,5900511348620,średnia ilość
5905555,5900511348682,średnia ilość
5905731,5900511348699,brak
5905732,5900511348705,mała ilość
5909489,5900511348712,średnia ilość
5910270,5900511348729,mała ilość
5914185,5900511348736,mała ilość
5911399,5900511348767,mała ilość
5911400,5900511348774,średnia ilość
5911401,5900511348781,średnia ilość
5914017,5900511348798,brak
5911343,5900511348804,średnia ilość
5911402,5900511348811,mała ilość
5911464,5900511348828,brak
5911403,5900511348835,duża ilość
5911404,5900511348842,brak
5911405,5900511348859,duża ilość
5911406,5900511348866,brak
5911407,5900511348873,średnia ilość
5914021,5900511348880,duża ilość
5911408,5900511348897,mała ilość
5911375,5900511348903,średnia ilość
5911409,5900511348910,mała ilość
5914187,5900511348941,mała ilość
5914171,5900511348958,mała ilość
5914172,5900511348965,duża ilość
5914757,5900511348972,duża ilość
783982,5900511360707,duża ilość
782770,5900511360714,duża ilość
783983,5900511360721,duża ilość
783984,5900511360738,duża ilość
783985,5900511360745,mała ilość
782771,5900511360752,duża ilość
783992,5900511360950,mała ilość
5903850,5900511361278,duża ilość
5907408,5900511361292,duża ilość
5911344,5900511361353,duża ilość
5914387,5900511361360,duża ilość
5914695,5900511361377,duża ilość
5914025,5900511361384,duża ilość
5914028,5900511361391,duża ilość
5914029,5900511400465,duża ilość
5912256,5900511400533,mała ilość
5912257,5900511400540,mała ilość
5912258,5900511400557,średnia ilość
5912259,5900511400564,średnia ilość
5912260,5900511400571,mała ilość
5902752,5900511410006,duża ilość
5902753,5900511410013,duża ilość
5902754,5900511410020,duża ilość
5902902,5900511410068,duża ilość
5902757,5900511410075,duża ilość
5902758,5900511410082,duża ilość
5902760,5900511410105,duża ilość
5902761,5900511410112,duża ilość
5902762,5900511410129,duża ilość
5903146,5900511410143,duża ilość
5903147,5900511410150,średnia ilość
5902763,5900511420005,duża ilość
5902764,5900511420012,mała ilość
5902767,5900511420043,średnia ilość
5903148,5900511420081,duża ilość
5914174,5900511420098,duża ilość
5902769,5900511430004,duża ilość
5902773,5900511430042,duża ilość
5902774,5900511430059,duża ilość
5914188,5900511430073,duża ilość
5902781,5900511500097,duża ilość
5902783,5900511500110,duża ilość
5902786,5900511500141,mała ilość
5902787,5900511500158,średnia ilość
5902788,5900511500165,duża ilość
5902789,5900511500189,duża ilość
5902790,5900511500202,mała ilość
5902792,5900511500233,mała ilość
5903149,5900511500240,średnia ilość
5903150,5900511500271,mała ilość
5905561,5900511500394,mała ilość
5902800,5900511530162,duża ilość
789575,5900511607970,mała ilość
5905689,5900511610963,mała ilość
782715,5900511611311,mała ilość
782716,5900511611335,mała ilość
782720,5900511611359,średnia ilość
786540,5900511612653,mała ilość
790175,5900511613391,mała ilość
790176,5900511613407,średnia ilość
782709,5900511613421,mała ilość
5910168,5900511613902,mała ilość
790878,5900511613957,średnia ilość
790879,5900511613964,mała ilość
782696,5900511613988,mała ilość
782710,5900511614008,mała ilość
782711,5900511614039,średnia ilość
782712,5900511614053,mała ilość
786218,5900511614459,mała ilość
786221,5900511614985,średnia ilość
786222,5900511614992,mała ilość
786229,590051161506,mała ilość
786237,590051161509,mała ilość
786238,5900511615104,mała ilość
789577,5900511615111,mała ilość
789578,5900511615128,mała ilość
786239,5900511615135,mała ilość
5910286,5900511615159,mała ilość
786241,590051161516,mała ilość
786242,5900511615173,mała ilość
786245,5900511615203,mała ilość
5906553,5900511615241,mała ilość
5907368,5900511615715,mała ilość
5908995,5900511615739,mała ilość
789081,5900511615913,mała ilość
789083,5900511615937,mała ilość
791147,5900511616316,mała ilość
5906557,5900511616385,średnia ilość
5903875,5900511616408,mała ilość
789617,5900511616590,mała ilość
789618,5900511616606,mała ilość
789619,5900511616613,średnia ilość
790101,5900511616880,mała ilość
782719,5900511616903,mała ilość
5903877,5900511616910,mała ilość
5905577,5900511616965,mała ilość
786247,590051161568,mała ilość
5903879,5900511617009,mała ilość
789616,5900511617023,mała ilość
786227,5900511617160,mała ilość
786243,5900511617412,mała ilość
5910287,5900511617528,mała ilość
790111,5900511617665,średnia ilość
790112,5900511617672,mała ilość
790113,5900511617689,średnia ilość
5905580,5900511617696,średnia ilość
5908526,5900511617870,mała ilość
5908529,5900511618167,mała ilość
5908531,5900511618235,mała ilość
5908566,5900511618662,średnia ilość
5912261,5900511618884,mała ilość
5910170,5900511619386,mała ilość
5910171,5900511619393,mała ilość
5911022,5900511619645,mała ilość
5910179,5900511619669,mała ilość
5910409,5900511619683,mała ilość
5910410,5900511619690,mała ilość
5910411,5900511619706,mała ilość
5910412,5900511619713,mała ilość
5910414,5900511619737,mała ilość
5910415,5900511619744,mała ilość
5910416,5900511619751,mała ilość
5910417,5900511619768,mała ilość
5910418,5900511619775,mała ilość
5910419,5900511619782,mała ilość
5910420,5900511619799,mała ilość
5910421,5900511619805,mała ilość
5910422,5900511619812,mała ilość
5910423,5900511619829,mała ilość
5910424,5900511619874,mała ilość
5910425,5900511620030,mała ilość
5910426,5900511620047,mała ilość
5910427,5900511620054,mała ilość
5910429,,mała ilość
5912192,5900511626001,średnia ilość
5912193,5900511626018,mała ilość
5912195,5900511626032,brak
5912198,5900511626063,brak
5902796,5900511931648,duża ilość
5902795,5900511931655,średnia ilość
5902794,5900511931662,duża ilość
5904586,5900511933314,średnia ilość
5905562,5900511933338,mała ilość
5904587,5900511933345,mała ilość
5905563,5900511933352,duża ilość
5905564,5900511933826,duża ilość
5914176,5900511935851,duża ilość
5911145,5900511936568,duża ilość
790883,5900511614664,mała ilość
790884,5900511614671,mała ilość
790885,5900511614688,mała ilość
5911533,5055192200634,brak
5910584,5055192200641,brak
5903330,5055192202546,brak
5903988,5055192202874,mała ilość
5908190,5055192203123,brak
5903334,5055192203222,brak
5903332,5055192203239,brak
5904693,5055192203512,brak
5904169,5055192200665,brak
5903985,5055192203567,brak
5903327,5055192200443,brak
5903987,5055192200054,mała ilość
5903989,5055192200092,mała ilość
5903986,5055192200061,brak
5909154,5055192204120,mała ilość
5909155,5055192204137,mała ilość
5909152,5055192204106,mała ilość
5903329,5055192200085,mała ilość
771438,5010415212269,mała ilość
19880,5010415230164,średnia ilość
19892,5010415232373,brak
6204,5010415235688,mała ilość
789786,,mała ilość
784506,5010415236265,duża ilość
784507,5010415236272,średnia ilość
1611,5010415333575,średnia ilość
762646,5010415333865,duża ilość
762647,5010415333872,średnia ilość
762649,5010415333896,średnia ilość
768471,5010415334091,duża ilość
768470,5010415334107,duża ilość
777534,5010415364722,średnia ilość
25609,5010415470249,średnia ilość
765226,5010415471031,duża ilość
787705,5010415471543,mała ilość
5906135,5010415471604,średnia ilość
775883,5010415472007,duża ilość
775882,5010415472014,duża ilość
775884,5010415472038,mała ilość
775878,5010415472083,mała ilość
5904364,5010415478221,duża ilość
5904365,5010415478306,mała ilość
5904366,5010415478313,brak
19944,5010415635143,duża ilość
5903645,5010415478238,średnia ilość
5912848,5905692301358,mała ilość
5908775,5905692300351,brak
5910620,5905692301006,średnia ilość
5909929,5905692301013,mała ilość
5909931,5905692301037,średnia ilość
5910627,5905692301044,mała ilość
5910628,5905692301051,średnia ilość
5910629,5905692301068,mała ilość
5910630,5905692301075,mała ilość
5910631,5905692301082,średnia ilość
5910632,5905692301099,mała ilość
5910937,5905692301105,mała ilość
5909932,5905692301112,brak
5909882,5905692301129,mała ilość
5909883,5905692301136,duża ilość
5909884,5905692301143,duża ilość
5910112,5905692301150,brak
5910113,5905692301167,średnia ilość
5909885,5905692301174,mała ilość
5909886,5905692301181,mała ilość
5911119,5905692301198,średnia ilość
5911120,5905692301204,średnia ilość
5910770,5905692301211,mała ilość
5910771,5905692301235,brak
5910772,5905692301242,mała ilość
5910938,5905692301259,średnia ilość
5910773,5905692301266,mała ilość
5911113,5905692301273,średnia ilość
5910920,5905692301297,brak
5910921,5905692301303,średnia ilość
5912053,5905692301310,mała ilość
5911660,5905692301327,mała ilość
5912054,5905692301334,mała ilość
5912847,5905692301341,średnia ilość
5913065,,duża ilość
5912976,5905692301372,mała ilość
5912977,5905692301389,brak
5912978,5905692301396,brak
5914105,5905692301402,średnia ilość
5906547,5904316150693,mała ilość
5906552,5904316150709,mała ilość
5905739,5904316150716,mała ilość
5905740,5904316150723,mała ilość
5905743,5904316150754,brak
774467,5905094770035,brak
785860,5905094770042,brak
774468,5905094770059,brak
774470,5905094770127,mała ilość
774471,5905094770172,mała ilość
774472,5905094770233,mała ilość
774473,5905094770257,mała ilość
774474,5905094770332,brak
787695,5905094770349,brak
774475,5905094770356,mała ilość
774476,5905094770363,brak
774477,5905094770431,brak
5903454,5905094770806,brak
774483,5905094770844,brak
774484,5905094770912,brak
774486,5905094771032,brak
774489,5905094771063,brak
5903456,5905094771162,brak
774491,5905094771230,średnia ilość
774492,5905094771247,brak
774493,5905094771254,mała ilość
774495,5905094771520,brak
774496,5905094771551,mała ilość
774497,5905094771568,średnia ilość
774498,5905094771575,brak
774499,5905094771582,brak
777251,5905094771612,brak
776190,5905094771742,brak
789820,5905094771759,brak
789821,5905094771766,brak
789822,5905094771773,mała ilość
789823,5905094771780,mała ilość
789824,5905094771797,mała ilość
783441,5905094773104,brak
783442,5905094773111,brak
783443,5905094773128,brak
783444,5905094773135,brak
774500,5905094774002,brak
774501,5905094774019,brak
774502,5905094774026,brak
775965,5905094774064,brak
785756,5905094774095,mała ilość
785768,5905094774101,brak
785769,5905094774118,brak
785771,5905094774125,brak
785422,5905094774132,brak
785423,5905094774149,brak
785424,5905094774156,mała ilość
785425,5905094774163,mała ilość
5903031,5905094774170,brak
791242,5905094774194,brak
780990,5905094774200,mała ilość
780991,5905094774217,brak
785430,5905094774224,brak
785431,5905094774231,brak
785432,5905094774248,mała ilość
785433,5905094774255,brak
787688,5905094774347,brak
787696,5905094774354,brak
787689,5905094774361,brak
787690,,brak
787691,5905094774385,brak
787692,5905094774392,brak
787693,5905094774408,brak
787694,5905094774415,mała ilość
5903452,5905094774422,brak
5904099,5905094774439,brak
5903453,5905094774446,brak
5904100,5905094774453,brak
790969,5905094774460,brak
790972,5905094774477,brak
790975,5905094774484,brak
790976,5905094774491,mała ilość
774503,5905094774507,średnia ilość
774504,5905094774538,mała ilość
774506,5905094774576,mała ilość
774507,5905094774583,brak
774508,5905094774590,brak
774967,5905094774613,brak
775639,5905094774620,brak
779640,5905094774644,mała ilość
788482,5905094774651,brak
788481,5905094774668,brak
788483,5905094774675,brak
788484,5905094774682,brak
785776,5905094774699,brak
785777,5905094774705,brak
785779,5905094774712,brak
784575,5905094774729,mała ilość
784561,5905094774743,mała ilość
784560,5905094774750,mała ilość
786437,5905094774767,brak
786438,5905094774774,brak
785426,5905094774859,brak
785427,5905094774866,brak
785428,5905094774873,brak
785429,5905094774880,brak
788479,5905094774897,brak
788480,5905094774903,brak
5903451,5905094774910,brak
5912154,5905094774934,brak
5904688,5905094774958,mała ilość
5909031,5905094774965,brak
5909032,5905094774972,brak
5912151,5905094774989,brak
774514,5905094775047,brak
774510,5905094775085,mała ilość
774511,5905094775092,mała ilość
774512,5905094775108,brak
774513,5905094775115,brak
776189,5905094775122,mała ilość
785737,5905094775139,brak
785434,5905094775153,brak
5902864,5905094775160,brak
5907817,5905094775177,mała ilość
5904687,5905094775184,brak
5911792,5905094775191,mała ilość
5912155,5905094775214,mała ilość
5913825,5905094775221,brak
5913826,5905094775238,brak
5909313,5905094776006,brak
5909314,5905094776013,brak
5909315,5905094776020,brak
5909316,5905094776037,brak
5911789,5905094776044,mała ilość
5911790,5905094776051,brak
5909323,5905094776068,brak
5909324,5905094776075,brak
5909325,5905094776082,mała ilość
5911791,5905094776099,brak
5911788,5905094776105,mała ilość
5911960,5905094776129,brak
5911961,5905094776136,brak
5911962,5905094776143,średnia ilość
5912152,5905094776150,mała ilość
5912153,5905094776167,mała ilość
5913821,5905094776181,mała ilość
5911787,5905094776204,mała ilość
5912541,5905094777003,brak
5912542,5905094777010,brak
5912543,5905094777027,brak
5912544,5905094777034,brak
5913822,5905094777065,brak
5913827,5905094777072,brak
5913823,5905094777089,brak
5913824,5905094777096,brak
5914124,5905094777102,brak
5914123,5905094778000,mała ilość
5914122,5905094778017,brak
5914368,5905094778024,średnia ilość
5914370,5905094778031,brak
5914121,5905094778109,mała ilość
5914369,5905094778123,brak
783324,7350083120533,mała ilość
783222,7350083121608,brak
783314,7350083122988,mała ilość
785842,7350083124395,brak
787352,7350083124401,mała ilość
785705,6971608440014,mała ilość
785707,6971608440038,mała ilość
785708,6971608440045,mała ilość
785709,6971608440052,mała ilość
785919,6971608440069,brak
785920,6971608440076,mała ilość
785710,6971608440083,mała ilość
785921,6971608440090,brak
785714,6971608440113,mała ilość
785930,6971608440137,mała ilość
785932,6971608440144,brak
785934,6971608440151,brak
785935,6971608440168,brak
785936,6971608440182,mała ilość
785937,6971608440199,mała ilość
785719,6971608440205,mała ilość
785938,6971608440229,brak
785724,6971608440236,duża ilość
785940,6971608440250,mała ilość
785944,6971608440267,brak
786787,6971608440281,mała ilość
791142,,mała ilość
791144,6971608440304,mała ilość
785946,6971608440311,mała ilość
785729,6971608440328,mała ilość
785947,6971608440335,mała ilość
786826,6971608440342,brak
791440,6971608440403,mała ilość
785948,6971608440410,brak
785950,6971608440434,brak
785951,6971608440465,mała ilość
785952,6971608440472,mała ilość
785953,6971608440489,mała ilość
785954,6971608440496,mała ilość
785955,6971608440502,mała ilość
786005,6971608440526,mała ilość
791150,6971608440533,brak
791443,6971608440540,mała ilość
786171,6971608440564,mała ilość
791037,,mała ilość
786006,6971608440601,brak
5904855,6971608440656,mała ilość
791155,6971608440663,mała ilość
786795,6971608440670,mała ilość
786823,6971608440700,brak
791040,6971608440779,mała ilość
5913438,6971608440816,brak
5913437,6971608440823,mała ilość
791156,6971608440847,średnia ilość
791442,6971608440854,brak
791427,,mała ilość
791038,,duża ilość
791033,6971608440892,mała ilość
791034,6971608440908,mała ilość
791035,6971608440915,mała ilość
791158,6971608440922,mała ilość
791428,,mała ilość
791441,,mała ilość
5913436,6971608440984,mała ilość
5907184,,mała ilość
5904857,,mała ilość
5904858,6971608442025,mała ilość
5907183,6971608442032,brak
5904854,6971608442049,mała ilość
5905929,6971608442070,brak
5905921,6971608442087,mała ilość
5910812,,mała ilość
5905919,6971608442100,brak
5905945,6971608442117,brak
5905944,6971608442124,mała ilość
5913899,6971608442148,mała ilość
5905942,6971608442155,mała ilość
5905940,6971608442162,mała ilość
5905938,6971608442179,brak
5905935,6971608442193,mała ilość
5907178,,mała ilość
5905933,6971608442216,brak
5907175,6971608442223,brak
5907174,6971608442230,brak
5907173,6971608442247,brak
5907172,6971608442254,mała ilość
5908515,6971608442261,brak
5907991,6971608442292,brak
5907990,6971608442315,brak
5907956,6971608442353,mała ilość
5907957,6971608442360,mała ilość
5909859,6971608442377,mała ilość
5909112,,mała ilość
5909111,,średnia ilość
5909110,,mała ilość
5909391,6971608442414,brak
5909850,6971608442421,mała ilość
5909389,6971608442438,średnia ilość
5909390,6971608442445,brak
5909856,,mała ilość
5913435,6971608442469,brak
5910139,6971608442490,brak
5910140,,mała ilość
5911875,,mała ilość
5913892,6971608442605,mała ilość
5911055,6971608442643,mała ilość
5911054,,mała ilość
5910815,,mała ilość
5913327,6971608442681,mała ilość
